"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"19151","5","10","71","0","2020","4","",238,2396,2334,2328,29712437,8538048,134035,971,"",0.87,0.95,0.95,0.93,0.97,0.96,1.00,1.02,"",-8,-3.3,-591,-19.8,-611,-20.7,-393,-14.4,-10898953,-26.8,-4093797,-32.4,-314791,-70.1,-112,-10.3
"19153","0","10","70","0","2020","4","",18549,292815,292590,292945,5000833607,762979047,9669008,1314,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",265,1.4,-13425,-4.4,-13636,-4.5,-12437,-4.1,352031107,7.6,7418703,1.0,25527,0.3,145,12.4
"19153","1","10","71","0","2020","4","",111,6210,6171,6238,127397092,0,0,1579,"",1.04,1.00,1.03,1.03,0.91,0.00,0.00,0.89,"",-3,-2.6,231,3.9,120,2.0,194,3.2,8075526,6.8,0,0.0,0,0.0,55,3.6
"19153","2","10","71","0","2020","4","",269,7148,7164,7212,140727535,291266,2443,1509,"",2.21,0.75,0.75,0.76,0.89,0.03,0.16,1.18,"",8,3.1,221,3.2,179,2.6,218,3.1,27861790,24.7,54802,23.2,1668,215.2,263,21.1
"19153","3","10","71","0","2020","4","",213,22255,22468,22213,324408854,1558394,12093,1118,"",0.72,0.78,0.78,0.78,0.77,0.10,0.22,1.00,"",0,0.0,-1363,-5.8,-1300,-5.5,-1516,-6.4,13033690,4.2,-267315,-14.6,-411,-3.3,108,10.7
"19153","5","10","71","0","2020","4","",17956,257202,256787,257282,4408300126,761129387,9654472,1319,"",1.00,1.04,1.03,1.03,1.03,1.03,1.01,0.99,"",260,1.5,-12514,-4.6,-12635,-4.7,-11333,-4.2,303060101,7.4,7631216,1.0,24270,0.3,146,12.4
"19155","0","10","70","0","2020","4","",2577,38388,38096,37741,480004757,112036698,1194927,970,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-17,-0.7,-2055,-5.1,-2816,-6.9,-2574,-6.4,12022888,2.6,-3685749,-3.2,-636080,-34.7,82,9.2
"19155","1","10","71","0","2020","4","",21,235,207,210,3807212,0,0,1348,"",1.42,0.29,0.27,0.27,0.28,0.00,0.00,1.03,"",0,0.0,10,4.4,-2,-1.0,3,1.4,372621,10.8,0,0.0,0,0.0,111,9.0
"19155","2","10","71","0","2020","4","",50,634,634,648,9694992,11739,106,1168,"",2.96,0.51,0.51,0.53,0.64,0.01,0.06,1.24,"",0,0.0,8,1.3,-16,-2.5,-19,-2.8,1546545,19.0,3977,51.2,75,241.9,200,20.7
"19155","3","10","71","0","2020","4","",68,4773,4793,4491,59419440,289856,1707,975,"",1.65,1.27,1.28,1.22,1.48,0.13,0.25,1.18,"",0,0.0,-169,-3.4,-243,-4.8,-406,-8.3,2207579,3.9,-23672,-7.6,939,122.3,87,9.8
"19155","5","10","71","0","2020","4","",2438,32746,32462,32392,407083113,111735103,1193114,963,"",0.97,1.01,1.00,1.01,0.99,1.03,1.01,0.98,"",-17,-0.7,-1904,-5.5,-2555,-7.3,-2152,-6.2,7896143,2.0,-3666054,-3.2,-637094,-34.8,79,8.9
"19157","0","10","70","0","2020","4","",694,9358,9283,9247,131596427,25079470,431778,1089,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,1.0,-434,-4.4,-429,-4.4,-371,-3.9,12576268,10.6,1775107,7.6,38989,9.9,146,15.5
"19157","1","10","71","0","2020","4","",9,61,58,62,857863,0,0,1094,"",2.26,0.31,0.30,0.33,0.23,0.00,0.00,0.74,"",0,0.0,-1,-1.6,0,0.0,4,6.9,28635,3.5,0,0.0,0,0.0,19,1.8
"19157","2","10","71","0","2020","4","",9,22,27,32,337336,0,0,961,"",1.98,0.07,0.09,0.11,0.08,0.00,0.00,0.91,"",0,0.0,-6,-21.4,-12,-30.8,-8,-20.0,6029,1.8,0,0.0,0,0.0,246,34.4
"19157","3","10","71","0","2020","4","",29,779,773,758,7904314,35198,306,790,"",2.61,0.85,0.85,0.84,0.72,0.07,0.13,0.85,"",1,3.6,-72,-8.5,-65,-7.8,-78,-9.3,-47879,-0.6,-8370,-19.2,-36,-10.5,63,8.7
"19157","5","10","71","0","2020","4","",647,8496,8425,8395,122496914,25044272,431472,1117,"",0.96,1.07,1.07,1.07,1.09,1.03,1.01,1.02,"",6,0.9,-355,-4.0,-352,-4.0,-289,-3.3,12589483,11.5,1783477,7.7,39025,9.9,153,15.9
"19159","0","10","70","0","2020","4","",183,1321,1329,1345,13958198,3250667,32760,806,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-3.7,-43,-3.2,-31,-2.3,2,0.1,113189,0.8,-135012,-4.0,-1450,-4.2,20,2.5
"19159","1","10","71","0","2020","4","",10,24,24,27,311074,0,0,957,"",9.53,0.86,0.88,0.97,0.79,0.00,0.00,0.88,"",-1,-9.1,-5,-17.2,-2,-7.7,1,3.8,-28930,-8.5,0,0.0,0,0.0,-12,-1.2
"19159","2","10","71","0","2020","4","",9,22,22,23,306333,0,0,1055,"",7.50,0.51,0.51,0.53,0.70,0.00,0.00,1.35,"",1,12.5,5,29.4,-1,-4.3,0,0.0,83287,37.3,0,0.0,0,0.0,238,29.1
"19159","3","10","71","0","2020","4","N",11,0,0,0,0,0,0,0,"N",3.76,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19159","5","10","71","0","2020","4","N",153,0,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,0,"N",-7,-4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19161","0","10","70","0","2020","4","",400,2904,2883,2889,32876055,7258374,98574,874,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.0,-107,-3.6,-96,-3.2,-87,-2.9,3193231,10.8,476015,7.0,7167,7.8,110,14.4
"19161","1","10","71","0","2020","4","",12,42,38,39,547013,0,0,1061,"",5.23,0.68,0.64,0.65,0.59,0.00,0.00,0.90,"",-1,-7.7,2,5.0,-1,-2.6,-3,-7.1,57307,11.7,0,0.0,0,0.0,127,13.6
"19161","2","10","71","0","2020","4","",8,31,32,37,425442,0,0,982,"",3.05,0.33,0.34,0.39,0.41,0.00,0.00,1.16,"",0,0.0,-2,-6.1,0,0.0,4,12.1,65253,18.1,0,0.0,0,0.0,134,15.8
"19161","3","10","71","0","2020","4","",22,515,512,526,4659348,461858,2216,692,"",3.44,1.81,1.81,1.86,1.69,3.11,3.97,0.93,"",-1,-4.3,-57,-10.0,-60,-10.5,-33,-5.9,23561,0.5,-10595,-2.2,36,1.7,64,10.2
"19161","5","10","71","0","2020","4","",358,2316,2301,2287,27244252,6796516,96358,911,"",0.92,0.94,0.94,0.93,0.97,0.97,0.98,1.03,"",6,1.7,-50,-2.1,-35,-1.5,-55,-2.3,3047110,12.6,486610,7.7,7131,8.0,118,14.9
"19163","0","10","70","0","2020","4","",5810,85518,85246,85430,1184853068,239191460,3827578,1067,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",36,0.6,-5847,-6.4,-6221,-6.8,-5632,-6.2,44597863,3.9,3944701,1.7,143625,3.9,106,11.0
"19163","1","10","71","0","2020","4","",32,696,640,645,14009230,0,0,1632,"",0.96,0.38,0.37,0.37,0.42,0.00,0.00,1.13,"",-2,-5.9,61,9.6,5,0.8,9,1.4,1754825,14.3,0,0.0,0,0.0,148,10.0
"19163","2","10","71","0","2020","4","",34,387,390,393,6659445,24549,227,1314,"",0.89,0.14,0.14,0.14,0.18,0.01,0.04,1.27,"",0,0.0,-13,-3.2,-18,-4.4,-18,-4.4,1120041,20.2,5825,31.1,126,124.8,265,25.3
"19163","3","10","71","0","2020","4","",95,7692,7603,7434,99825733,133650,704,1014,"",1.02,0.92,0.91,0.89,1.01,0.03,0.03,1.11,"",0,0.0,-589,-7.1,-410,-5.1,-449,-5.7,8015936,8.7,16808,14.4,159,29.2,138,15.8
"19163","5","10","71","0","2020","4","",5649,76743,76613,76958,1064358660,239033261,3826647,1066,"",1.00,1.06,1.06,1.06,1.05,1.03,1.01,0.99,"",38,0.7,-5306,-6.5,-5798,-7.0,-5174,-6.3,33707061,3.3,3922068,1.7,143340,3.9,101,10.5
"19165","0","10","70","0","2020","4","",427,5310,5277,5250,59242891,14279595,131406,863,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-1.6,-404,-7.1,-407,-7.2,-451,-7.9,-500684,-0.8,200175,1.4,16931,14.8,57,7.1
"19165","1","10","71","0","2020","4","",11,38,37,39,577665,0,0,1169,"",4.49,0.34,0.34,0.36,0.35,0.00,0.00,1.00,"",0,0.0,1,2.7,0,0.0,4,11.4,14665,2.6,0,0.0,0,0.0,-23,-1.9
"19165","2","10","71","0","2020","4","",8,12,11,10,159809,0,0,1118,"",2.86,0.07,0.06,0.06,0.09,0.00,0.00,1.34,"N",1,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19165","3","10","71","0","2020","4","",29,973,979,1000,10924841,30690,171,854,"",4.25,1.87,1.89,1.95,2.20,0.10,0.23,1.16,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19165","5","10","71","0","2020","4","",379,4287,4250,4201,47580576,14248905,131235,862,"",0.91,0.95,0.95,0.94,0.94,1.03,1.01,0.99,"",-8,-2.1,-364,-7.8,-379,-8.2,-424,-9.2,-843051,-1.7,198211,1.4,16914,14.8,58,7.2
"19167","0","10","70","0","2020","4","",1529,21156,21062,21177,270736208,53059991,481928,986,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",21,1.4,-349,-1.6,-405,-1.9,-73,-0.3,9043831,3.5,85167,0.2,8610,1.8,46,4.9
"19167","1","10","71","0","2020","4","",15,89,89,94,1563224,0,0,1326,"",1.71,0.20,0.21,0.22,0.21,0.00,0.00,0.99,"",0,0.0,0,0.0,-1,-1.1,6,6.8,59383,3.9,0,0.0,0,0.0,26,2.0
"19167","2","10","71","0","2020","4","",10,35,36,36,568955,0,0,1227,"",1.00,0.05,0.05,0.05,0.07,0.00,0.00,1.28,"",1,11.1,2,6.1,3,9.1,2,5.9,73346,14.8,0,0.0,0,0.0,83,7.3
"19167","3","10","71","0","2020","4","",41,2327,2308,2326,25342118,549597,2672,840,"",1.68,1.12,1.12,1.12,1.12,0.51,0.98,1.00,"",0,0.0,15,0.6,-30,-1.3,-32,-1.4,2407097,10.5,20579,3.9,1546,137.3,85,11.3
"19167","5","10","71","0","2020","4","",1463,18705,18629,18721,243261911,52510394,479256,1001,"",0.98,1.04,1.04,1.04,1.05,1.02,1.00,1.01,"",20,1.4,-366,-1.9,-377,-2.0,-49,-0.3,6504005,2.7,64588,0.1,7064,1.5,40,4.2
"19169","0","10","70","0","2020","4","",2758,45125,44875,44506,666845164,95741926,1008540,1144,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",76,2.8,-1760,-3.8,-1970,-4.2,-1705,-3.7,36368405,5.8,6475270,7.3,151011,17.6,104,10.0
"19169","1","10","71","0","2020","4","",25,959,933,934,18836105,0,0,1538,"",1.58,1.00,1.01,1.02,1.01,0.00,0.00,0.99,"",0,0.0,53,5.8,27,3.0,27,3.0,1601818,9.3,0,0.0,0,0.0,75,5.1
"19169","2","10","71","0","2020","4","N",31,0,0,0,0,0,0,0,"N",1.71,0,0,0,0,0,0,0,"N",1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19169","3","10","71","0","2020","4","N",56,0,0,0,0,0,0,0,"N",1.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19169","5","10","71","0","2020","4","",2646,31298,31057,30634,441184308,95716803,1008515,1095,"",0.99,0.82,0.82,0.81,0.77,1.03,1.01,0.95,"",75,2.9,-1493,-4.6,-1744,-5.3,-1491,-4.6,30897499,7.5,6453963,7.2,150990,17.6,126,13.0
"19171","0","10","70","0","2020","4","",443,5163,5164,5267,62244883,10855017,146526,921,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-440,-7.9,-490,-8.7,-377,-6.7,4158549,7.2,-458229,-4.1,20328,16.1,128,16.1
"19171","1","10","71","0","2020","4","",14,66,61,57,888055,0,0,1114,"",5.51,0.60,0.58,0.52,0.51,0.00,0.00,0.89,"",0,0.0,-1,-1.5,-6,-9.0,-7,-10.9,8471,1.0,0,0.0,0,0.0,89,8.7
"19171","2","10","71","0","2020","4","",10,24,25,28,367847,0,0,1102,"",3.44,0.14,0.15,0.16,0.19,0.00,0.00,1.23,"",0,0.0,-3,-11.1,-5,-16.7,-3,-9.7,10575,3.0,0,0.0,0,0.0,165,17.6
"19171","3","10","71","0","2020","4","",33,1677,1666,1742,18376076,54943,226,834,"",4.66,3.32,3.29,3.38,3.53,0.25,0.27,1.06,"",0,0.0,-267,-13.7,-279,-14.3,-243,-12.2,-1040627,-5.4,6156,12.6,148,189.7,71,9.3
"19171","5","10","71","0","2020","4","",386,3396,3412,3440,42612905,10800074,146300,960,"",0.90,0.78,0.78,0.77,0.80,1.03,1.01,1.03,"",0,0.0,-169,-4.7,-200,-5.5,-124,-3.5,5180130,13.8,-464385,-4.1,20180,16.0,156,19.4
"19173","0","10","70","0","2020","4","",198,1895,1923,1925,22717160,5390797,51000,913,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.5,-133,-6.6,-109,-5.4,-109,-5.4,1605176,7.6,-291236,-5.1,2899,6.0,114,14.3
"19173","1","10","71","0","2020","4","",11,39,39,42,492049,0,0,946,"",9.69,0.97,0.99,1.06,0.77,0.00,0.00,0.77,"",0,0.0,-3,-7.1,0,0.0,3,7.7,-9213,-1.8,0,0.0,0,0.0,-18,-1.9
"19173","2","10","71","0","2020","4","",3,12,13,11,110925,0,0,711,"",2.31,0.19,0.21,0.18,0.15,0.00,0.00,0.80,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19173","3","10","71","0","2020","4","",15,358,385,372,3353272,66338,329,694,"",4.74,1.93,2.04,1.98,1.76,0.60,1.14,0.89,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19173","5","10","71","0","2020","4","",169,1486,1486,1500,18760914,5324459,50671,968,"",0.88,0.92,0.91,0.92,0.96,1.02,1.00,1.05,"",-3,-1.7,-113,-7.1,-121,-7.5,-83,-5.2,1343657,7.7,-305456,-5.4,2875,6.0,129,15.4
"19175","0","10","70","0","2020","4","",449,5871,5899,5980,68226450,15760571,208039,887,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.4,-192,-3.2,-247,-4.0,-160,-2.6,2571262,3.9,-267873,-1.7,-51337,-19.8,61,7.4
"19175","1","10","71","0","2020","4","",7,57,55,57,880323,0,0,1202,"",2.72,0.46,0.45,0.46,0.46,0.00,0.00,1.00,"",1,16.7,10,21.3,7,14.6,9,18.8,167660,23.5,0,0.0,0,0.0,52,4.5
"19175","2","10","71","0","2020","4","",16,68,68,71,1063639,5045,45,1186,"",5.44,0.35,0.35,0.37,0.49,0.03,0.14,1.38,"",1,6.7,0,0.0,-5,-6.8,-3,-4.1,157021,17.3,971,23.8,29,181.2,213,21.9
"19175","3","10","71","0","2020","4","",31,1308,1317,1307,19105068,494415,842,1121,"",4.32,2.27,2.27,2.24,3.35,1.53,0.72,1.48,"",0,0.0,-18,-1.4,-18,-1.3,-23,-1.7,1819316,10.5,142977,40.7,353,72.2,121,12.1
"19175","5","10","71","0","2020","4","",395,4438,4459,4545,47177420,15261111,207152,810,"",0.91,0.89,0.89,0.90,0.81,1.00,1.00,0.90,"",4,1.0,-184,-4.0,-231,-4.9,-143,-3.1,427265,0.9,-411821,-2.6,-51719,-20.0,39,5.1
"19177","0","10","70","0","2020","4","",223,1856,1834,1850,19980262,6630529,95582,832,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,2.3,-43,-2.3,-61,-3.2,-63,-3.3,1306242,7.0,623683,10.4,24875,35.2,77,10.2
"19177","1","10","71","0","2020","4","",11,38,33,36,473943,0,0,1022,"",8.60,0.97,0.88,0.94,0.84,0.00,0.00,0.91,"",0,0.0,0,0.0,0,0.0,3,9.1,62949,15.3,0,0.0,0,0.0,110,12.1
"19177","2","10","71","0","2020","4","",8,26,19,17,269085,0,0,1002,"",5.47,0.43,0.32,0.28,0.43,0.00,0.00,1.24,"",0,0.0,-1,-3.7,1,5.6,0,0.0,38785,16.8,0,0.0,0,0.0,145,16.9
"19177","3","10","71","0","2020","4","",21,443,450,464,4718076,1539767,103,802,"",5.89,2.44,2.50,2.57,2.82,11.34,0.19,1.13,"",-1,-4.5,-24,-5.1,-28,-5.9,-21,-4.3,-7802,-0.2,-67410,-4.2,18,21.2,39,5.1
"19177","5","10","71","0","2020","4","",183,1349,1332,1333,14519158,5090762,95479,835,"",0.84,0.86,0.86,0.85,0.85,0.79,1.01,0.99,"",6,3.4,-18,-1.3,-34,-2.5,-45,-3.3,1212310,9.1,691093,15.7,24857,35.2,88,11.8
"19179","0","10","70","0","2020","4","",870,15537,15664,15603,201465051,44648335,628147,993,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-12,-1.4,-443,-2.8,-571,-3.5,-474,-2.9,18719438,10.2,2362864,5.6,49262,8.5,120,13.7
"19179","1","10","71","0","2020","4","",12,117,115,113,2240340,0,0,1499,"",2.41,0.36,0.36,0.35,0.40,0.00,0.00,1.12,"",0,0.0,5,4.5,3,2.7,-2,-1.7,170571,8.2,0,0.0,0,0.0,90,6.4
"19179","2","10","71","0","2020","4","",23,143,148,148,2279654,12017,108,1198,"",4.03,0.28,0.29,0.29,0.36,0.02,0.11,1.24,"",0,0.0,0,0.0,-1,-0.7,-5,-3.3,397158,21.1,3524,41.5,74,217.6,222,22.7
"19179","3","10","71","0","2020","4","",44,2162,2291,2189,24233605,158154,592,842,"",3.16,1.42,1.49,1.44,1.44,0.17,0.17,0.99,"",0,0.0,27,1.3,120,5.5,7,0.3,865854,3.7,-29687,-15.8,-125,-17.4,11,1.3
"19179","5","10","71","0","2020","4","",791,13115,13110,13153,172711452,44478164,627447,1012,"",0.94,1.00,0.99,0.99,1.00,1.03,1.01,1.01,"",-12,-1.5,-475,-3.5,-693,-5.0,-474,-3.5,17285855,11.1,2389027,5.7,49313,8.5,138,15.8
"19181","0","10","70","0","2020","4","",1221,11866,11842,11792,138354114,31150599,455782,899,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",57,4.9,-321,-2.6,-307,-2.5,-271,-2.2,10330218,8.1,1123658,3.7,-21925,-4.6,87,10.7
"19181","1","10","71","0","2020","4","",16,107,92,97,1495298,0,0,1166,"",2.29,0.43,0.38,0.40,0.38,0.00,0.00,0.96,"",0,0.0,19,21.6,2,2.2,12,14.1,133902,9.8,0,0.0,0,0.0,-29,-2.4
"19181","2","10","71","0","2020","4","",15,98,102,105,1486566,0,0,1125,"",1.87,0.25,0.27,0.27,0.34,0.00,0.00,1.29,"",1,7.1,-2,-2.0,-8,-7.3,-6,-5.4,220656,17.4,0,0.0,0,0.0,215,23.6
"19181","3","10","71","0","2020","4","",51,2339,2347,2376,27546963,207110,1797,900,"",2.61,2.01,2.02,2.06,2.38,0.32,0.70,1.17,"",0,0.0,-86,-3.5,-87,-3.6,-116,-4.7,1435443,5.5,-55292,-21.1,11,0.6,80,9.8
"19181","5","10","71","0","2020","4","",1139,9322,9301,9214,107825287,30943489,453985,894,"",0.96,0.93,0.93,0.92,0.91,1.03,1.00,0.98,"",56,5.2,-252,-2.6,-214,-2.2,-161,-1.7,8540217,8.6,1178950,4.0,-21936,-4.6,89,11.1
"19183","0","10","70","0","2020","4","",812,8163,8117,8131,88296350,23966996,280208,835,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",17,2.1,-182,-2.2,-180,-2.2,-188,-2.3,5718954,6.9,1637018,7.3,14173,5.3,72,9.4
"19183","1","10","71","0","2020","4","",10,65,53,57,773332,0,0,1020,"",2.15,0.38,0.32,0.34,0.31,0.00,0.00,0.90,"",0,0.0,7,12.1,1,1.9,3,5.6,8743,1.1,0,0.0,0,0.0,-56,-5.2
"19183","2","10","71","0","2020","4","",15,59,61,62,926460,0,0,1175,"",2.82,0.22,0.23,0.23,0.33,0.00,0.00,1.45,"",0,0.0,-1,-1.7,-7,-10.3,-5,-7.5,113726,14.0,0,0.0,0,0.0,213,22.1
"19183","3","10","71","0","2020","4","",30,1387,1407,1436,15627258,16650,17,853,"",2.31,1.73,1.77,1.81,2.11,0.03,0.01,1.20,"",-1,-3.2,-54,-3.7,-46,-3.2,-47,-3.2,693657,4.6,7868,89.6,-18,-51.4,66,8.4
"19183","5","10","71","0","2020","4","",757,6652,6596,6576,70969300,23950346,280191,826,"",0.96,0.96,0.96,0.95,0.94,1.03,1.01,0.98,"",18,2.4,-134,-2.0,-128,-1.9,-139,-2.1,4902828,7.4,1629150,7.3,14191,5.3,72,9.5
"19185","0","10","70","0","2020","4","",182,1875,1899,1904,21667288,3614200,39189,881,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-3.2,-15,-0.8,-49,-2.5,-37,-1.9,1799534,9.1,-5598,-0.2,-3823,-8.9,88,11.1
"19185","1","10","71","0","2020","4","",9,29,29,31,348497,0,0,904,"",8.62,0.73,0.75,0.79,0.57,0.00,0.00,0.76,"",1,12.5,-3,-9.4,-3,-9.4,3,10.7,3072,0.9,0,0.0,0,0.0,38,4.4
"19185","2","10","71","0","2020","4","",6,8,8,8,124315,0,0,1195,"",5.03,0.13,0.13,0.13,0.18,0.00,0.00,1.40,"",0,0.0,-2,-20.0,-2,-20.0,-2,-20.0,-14347,-10.3,0,0.0,0,0.0,128,12.0
"19185","3","10","71","0","2020","4","",18,616,626,643,7931856,41351,305,971,"",6.18,3.35,3.36,3.46,4.37,0.56,1.37,1.29,"",0,0.0,-10,-1.6,-10,-1.6,4,0.6,841884,11.9,-6319,-13.3,39,14.7,110,12.8
"19185","5","10","71","0","2020","4","",149,1222,1236,1222,13262620,3572849,38884,832,"",0.84,0.77,0.77,0.76,0.71,1.02,1.00,0.94,"",-7,-4.5,0,0.0,-34,-2.7,-42,-3.3,968925,7.9,721,0.0,-3862,-9.0,77,10.2
"19187","0","10","70","0","2020","4","",1193,17246,17374,17179,232627341,41594586,503426,1036,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-0.8,-1040,-5.7,-988,-5.4,-1006,-5.5,9276482,4.2,-1456103,-3.4,-79272,-13.6,96,10.2
"19187","1","10","71","0","2020","4","",22,179,175,181,3131281,0,0,1351,"",3.22,0.49,0.49,0.51,0.48,0.00,0.00,0.96,"",0,0.0,-3,-1.6,0,0.0,4,2.3,183909,6.2,0,0.0,0,0.0,77,6.0
"19187","2","10","71","0","2020","4","",25,454,458,464,7632170,6773,61,1280,"",3.20,0.81,0.81,0.83,1.04,0.01,0.08,1.27,"",1,4.2,2,0.4,5,1.1,3,0.7,1190014,18.5,1952,40.5,42,221.1,192,17.6
"19187","3","10","71","0","2020","4","",44,2217,2381,2245,24426279,187961,1341,824,"",2.31,1.31,1.40,1.34,1.25,0.22,0.47,0.93,"",1,2.3,-159,-6.7,-65,-2.7,-181,-7.5,668746,2.8,63929,51.5,397,42.1,68,9.0
"19187","5","10","71","0","2020","4","",1102,14396,14360,14289,197437611,41399852,502024,1058,"",0.95,0.98,0.97,0.98,0.99,1.03,1.00,1.01,"",-12,-1.1,-880,-5.8,-928,-6.1,-832,-5.5,7233813,3.8,-1521984,-3.5,-79711,-13.7,97,10.1
"19189","0","10","70","0","2020","4","",401,4074,4064,4055,48819674,9897481,98999,924,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.5,-240,-5.6,-257,-5.9,-217,-5.1,6930612,16.5,126931,1.3,-9029,-8.4,175,23.4
"19189","1","10","71","0","2020","4","",13,45,46,43,542646,0,0,935,"",5.65,0.52,0.55,0.51,0.40,0.00,0.00,0.75,"",1,8.3,1,2.3,7,17.9,2,4.9,12792,2.4,0,0.0,0,0.0,-51,-5.2
"19189","2","10","71","0","2020","4","",6,10,9,9,108849,0,0,897,"",2.28,0.08,0.07,0.07,0.07,0.00,0.00,1.00,"",0,0.0,2,25.0,2,28.6,3,50.0,31027,39.9,0,0.0,0,0.0,42,4.9
"19189","3","10","71","0","2020","4","",16,642,644,653,6507621,92114,379,775,"",2.49,1.61,1.61,1.65,1.59,0.45,0.68,0.98,"",0,0.0,-54,-7.8,-44,-6.4,-38,-5.5,92346,1.4,-115053,-55.5,60,18.8,62,8.7
"19189","5","10","71","0","2020","4","",366,3377,3365,3350,41660558,9805367,98620,953,"",0.94,0.98,0.98,0.97,1.00,1.02,1.00,1.02,"",1,0.3,-189,-5.3,-222,-6.2,-184,-5.2,6794447,19.5,241984,2.5,-9089,-8.4,200,26.6
"19191","0","10","70","0","2020","4","",743,10076,9930,9672,119858932,22789053,356788,932,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,1.5,-335,-3.2,-524,-5.0,-706,-6.8,7568102,6.7,1131587,5.2,-32556,-8.4,103,12.4
"19191","1","10","71","0","2020","4","",11,85,79,81,1148563,0,0,1082,"",2.58,0.40,0.39,0.41,0.34,0.00,0.00,0.86,"",0,0.0,18,26.9,11,16.2,13,19.1,241880,26.7,0,0.0,0,0.0,51,4.9
"19191","2","10","71","0","2020","4","",16,66,65,66,1024451,2304,21,1200,"",3.29,0.20,0.20,0.21,0.27,0.01,0.04,1.33,"",0,0.0,-1,-1.5,-5,-7.1,-4,-5.7,165381,19.3,786,51.8,15,250.0,242,25.3
"19191","3","10","71","0","2020","4","",27,1778,1743,1741,19714665,49327,206,865,"",2.27,1.80,1.79,1.84,1.97,0.11,0.10,1.09,"",-1,-3.6,-144,-7.5,-168,-8.8,-156,-8.2,242720,1.2,12150,32.7,-38,-15.6,81,10.3
"19191","5","10","71","0","2020","4","",689,8147,8043,7784,97971253,22737422,356561,943,"",0.95,0.95,0.95,0.95,0.95,1.03,1.01,1.00,"",12,1.8,-208,-2.5,-362,-4.3,-559,-6.7,6918121,7.6,1118651,5.2,-32533,-8.4,106,12.7
"19193","0","10","70","0","2020","4","",3256,49945,49784,50071,629389473,145325311,1678785,970,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",45,1.4,-2504,-4.8,-2617,-5.0,-2301,-4.4,37558809,6.3,-1800896,-1.2,-104394,-5.9,101,11.6
"19193","1","10","71","0","2020","4","",38,646,610,607,12306784,0,0,1524,"",2.04,0.61,0.60,0.59,0.70,0.00,0.00,1.16,"",0,0.0,4,0.6,-28,-4.4,-25,-4.0,406191,3.4,0,0.0,0,0.0,88,6.1
